config_name,model,cell,task,repetition,trajectory_path,report_path,exit_status,evaluation_status,evaluation_error,resolved_present,resolved,model_responses,tool_calls,submission_present,category,origin,measurement_status,measurable,outcome,tokens,api_calls,wall_seconds
main-run-glm,glm-4.5-air-t0,curated_k1s,ansible_ansible-85488,run_1,experiments/2026-08-21_01-hauptrun/agentbench/eth-sri_agentbench/curated_k1s/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_1/ansible_ansible-85488/ansible_ansible-85488.traj.json,experiments/2026-08-21_01-hauptrun/swebench/eth-sri_agentbench/curated_k1s/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_1/ansible_ansible-85488/report.json,Submitted,completed,,True,False,34,33,True,failed_patch,agent,measurable,True,0,378107,33,247.96
main-run-glm,glm-4.5-air-t0,curated_k1s,ansible_ansible-85516,run_0,experiments/2026-08-21_01-hauptrun/agentbench/eth-sri_agentbench/curated_k1s/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_0/ansible_ansible-85516/ansible_ansible-85516.traj.json,experiments/2026-08-21_01-hauptrun/swebench/eth-sri_agentbench/curated_k1s/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_0/ansible_ansible-85516/report.json,ExecutionFailed,completed,,True,False,139,139,False,timeout,agent,measurable,True,0,6047027,138,803.34
main-run-glm,glm-4.5-air-t0,curated_k1s,ansible_ansible-85516,run_1,experiments/2026-08-21_01-hauptrun/agentbench/eth-sri_agentbench/curated_k1s/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_1/ansible_ansible-85516/ansible_ansible-85516.traj.json,experiments/2026-08-21_01-hauptrun/swebench/eth-sri_agentbench/curated_k1s/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_1/ansible_ansible-85516/report.json,Submitted,completed,,True,True,41,40,True,solved,agent,measurable,True,1,684034,40,296.43
main-run-glm,glm-4.5-air-t0,curated_k1s,ansible_ansible-85709,run_0,experiments/2026-08-21_01-hauptrun/agentbench/eth-sri_agentbench/curated_k1s/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_0/ansible_ansible-85709/ansible_ansible-85709.traj.json,experiments/2026-08-21_01-hauptrun/swebench/eth-sri_agentbench/curated_k1s/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_0/ansible_ansible-85709/report.json,Submitted,completed,,True,True,27,26,True,solved,agent,measurable,True,1,832697,25,279.43
main-run-glm,glm-4.5-air-t0,curated_k1s,ansible_ansible-85709,run_1,experiments/2026-08-21_01-hauptrun/agentbench/eth-sri_agentbench/curated_k1s/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_1/ansible_ansible-85709/ansible_ansible-85709.traj.json,experiments/2026-08-21_01-hauptrun/swebench/eth-sri_agentbench/curated_k1s/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_1/ansible_ansible-85709/report.json,Submitted,completed,,True,False,34,33,True,failed_patch,agent,measurable,True,0,1087230,28,284.08
main-run-glm,glm-4.5-air-t0,curated_k1s,ansible_ansible-85728,run_0,experiments/2026-08-21_01-hauptrun/agentbench/eth-sri_agentbench/curated_k1s/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_0/ansible_ansible-85728/ansible_ansible-85728.traj.json,experiments/2026-08-21_01-hauptrun/swebench/eth-sri_agentbench/curated_k1s/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_0/ansible_ansible-85728/report.json,Submitted,completed,,True,False,1,0,False,no_action,agent,measurable,True,0,1520,0,231.11
main-run-glm,glm-4.5-air-t0,curated_k1s,ansible_ansible-85728,run_1,experiments/2026-08-21_01-hauptrun/agentbench/eth-sri_agentbench/curated_k1s/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_1/ansible_ansible-85728/ansible_ansible-85728.traj.json,experiments/2026-08-21_01-hauptrun/swebench/eth-sri_agentbench/curated_k1s/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_1/ansible_ansible-85728/report.json,Submitted,completed,,True,True,34,33,True,solved,agent,measurable,True,1,308258,33,308.4
main-run-glm,glm-4.5-air-t0,curated_k1s,ansible_ansible-85930,run_0,experiments/2026-08-21_01-hauptrun/agentbench/eth-sri_agentbench/curated_k1s/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_0/ansible_ansible-85930/ansible_ansible-85930.traj.json,experiments/2026-08-21_01-hauptrun/swebench/eth-sri_agentbench/curated_k1s/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_0/ansible_ansible-85930/report.json,Submitted,completed,,True,True,45,44,True,solved,agent,measurable,True,1,1626660,44,326.61
main-run-glm,glm-4.5-air-t0,curated_k1s,ansible_ansible-85930,run_1,experiments/2026-08-21_01-hauptrun/agentbench/eth-sri_agentbench/curated_k1s/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_1/ansible_ansible-85930/ansible_ansible-85930.traj.json,experiments/2026-08-21_01-hauptrun/swebench/eth-sri_agentbench/curated_k1s/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_1/ansible_ansible-85930/report.json,Submitted,completed,,True,True,68,67,True,solved,agent,measurable,True,1,2786256,65,357.87
main-run-glm,glm-4.5-air-t0,curated_k1s,ansible_ansible-86047,run_0,experiments/2026-08-21_01-hauptrun/agentbench/eth-sri_agentbench/curated_k1s/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_0/ansible_ansible-86047/ansible_ansible-86047.traj.json,experiments/2026-08-21_01-hauptrun/swebench/eth-sri_agentbench/curated_k1s/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_0/ansible_ansible-86047/report.json,Submitted,completed,,True,True,13,12,True,solved,agent,measurable,True,1,90576,12,188.21
main-run-glm,glm-4.5-air-t0,curated_k1s,ansible_ansible-86047,run_1,experiments/2026-08-21_01-hauptrun/agentbench/eth-sri_agentbench/curated_k1s/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_1/ansible_ansible-86047/ansible_ansible-86047.traj.json,experiments/2026-08-21_01-hauptrun/swebench/eth-sri_agentbench/curated_k1s/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_1/ansible_ansible-86047/report.json,Submitted,completed,,True,True,8,7,True,solved,agent,measurable,True,1,54937,7,180.9
main-run-glm,glm-4.5-air-t0,curated_k1s,getzep_graphiti-829,run_0,experiments/2026-08-21_01-hauptrun/agentbench/eth-sri_agentbench/curated_k1s/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_0/getzep_graphiti-829/getzep_graphiti-829.traj.json,experiments/2026-08-21_01-hauptrun/swebench/eth-sri_agentbench/curated_k1s/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_0/getzep_graphiti-829/report.json,Submitted,completed,,True,True,26,25,True,solved,agent,measurable,True,1,342822,23,298.96
main-run-glm,glm-4.5-air-t0,curated_k1s,getzep_graphiti-829,run_1,experiments/2026-08-21_01-hauptrun/agentbench/eth-sri_agentbench/curated_k1s/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_1/getzep_graphiti-829/getzep_graphiti-829.traj.json,experiments/2026-08-21_01-hauptrun/swebench/eth-sri_agentbench/curated_k1s/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_1/getzep_graphiti-829/report.json,Submitted,completed,,True,True,21,20,True,solved,agent,measurable,True,1,250699,20,240.58
main-run-glm,glm-4.5-air-t0,curated_k1s,getzep_graphiti-843,run_0,experiments/2026-08-21_01-hauptrun/agentbench/eth-sri_agentbench/curated_k1s/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_0/getzep_graphiti-843/getzep_graphiti-843.traj.json,experiments/2026-08-21_01-hauptrun/swebench/eth-sri_agentbench/curated_k1s/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_0/getzep_graphiti-843/report.json,Submitted,completed,,True,True,11,10,True,solved,agent,measurable,True,1,44000,9,201.59
main-run-glm,glm-4.5-air-t0,curated_k1s,getzep_graphiti-843,run_1,experiments/2026-08-21_01-hauptrun/agentbench/eth-sri_agentbench/curated_k1s/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_1/getzep_graphiti-843/getzep_graphiti-843.traj.json,experiments/2026-08-21_01-hauptrun/swebench/eth-sri_agentbench/curated_k1s/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_1/getzep_graphiti-843/report.json,Submitted,completed,,True,True,12,11,True,solved,agent,measurable,True,1,48327,10,200.43
main-run-glm,glm-4.5-air-t0,curated_k1s,huggingface_transformers-41359,run_0,experiments/2026-08-21_01-hauptrun/agentbench/eth-sri_agentbench/curated_k1s/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_0/huggingface_transformers-41359/huggingface_transformers-41359.traj.json,experiments/2026-08-21_01-hauptrun/swebench/eth-sri_agentbench/curated_k1s/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_0/huggingface_transformers-41359/report.json,Submitted,completed,,True,False,3,2,False,empty_patch,agent,measurable,True,0,5711,0,178.56
main-run-glm,glm-4.5-air-t0,curated_k1s,huggingface_transformers-41359,run_1,experiments/2026-08-21_01-hauptrun/agentbench/eth-sri_agentbench/curated_k1s/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_1/huggingface_transformers-41359/huggingface_transformers-41359.traj.json,experiments/2026-08-21_01-hauptrun/swebench/eth-sri_agentbench/curated_k1s/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_1/huggingface_transformers-41359/report.json,Submitted,completed,,True,True,60,59,True,solved,agent,measurable,True,1,1001847,57,297.52
main-run-glm,glm-4.5-air-t0,curated_k1s,huggingface_transformers-41412,run_0,experiments/2026-08-21_01-hauptrun/agentbench/eth-sri_agentbench/curated_k1s/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_0/huggingface_transformers-41412/huggingface_transformers-41412.traj.json,experiments/2026-08-21_01-hauptrun/swebench/eth-sri_agentbench/curated_k1s/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_0/huggingface_transformers-41412/report.json,Submitted,completed,,True,True,25,24,True,solved,agent,measurable,True,1,134387,24,254.13
main-run-glm,glm-4.5-air-t0,curated_k1s,huggingface_transformers-41412,run_1,experiments/2026-08-21_01-hauptrun/agentbench/eth-sri_agentbench/curated_k1s/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_1/huggingface_transformers-41412/huggingface_transformers-41412.traj.json,experiments/2026-08-21_01-hauptrun/swebench/eth-sri_agentbench/curated_k1s/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_1/huggingface_transformers-41412/report.json,Submitted,completed,,True,True,19,18,True,solved,agent,measurable,True,1,94663,17,232.91
main-run-glm,glm-4.5-air-t0,curated_k1s,huggingface_transformers-41661,run_0,experiments/2026-08-21_01-hauptrun/agentbench/eth-sri_agentbench/curated_k1s/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_0/huggingface_transformers-41661/huggingface_transformers-41661.traj.json,experiments/2026-08-21_01-hauptrun/swebench/eth-sri_agentbench/curated_k1s/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_0/huggingface_transformers-41661/report.json,Submitted,completed,,True,False,26,25,True,failed_patch,agent,measurable,True,0,584919,25,421.77
main-run-glm,glm-4.5-air-t0,curated_k1s,huggingface_transformers-41661,run_1,experiments/2026-08-21_01-hauptrun/agentbench/eth-sri_agentbench/curated_k1s/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_1/huggingface_transformers-41661/huggingface_transformers-41661.traj.json,experiments/2026-08-21_01-hauptrun/swebench/eth-sri_agentbench/curated_k1s/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_1/huggingface_transformers-41661/report.json,Submitted,completed,,True,False,54,53,True,failed_patch,agent,measurable,True,0,1449850,53,556.9
main-run-glm,glm-4.5-air-t0,curated_k1s,huggingface_transformers-41750,run_0,experiments/2026-08-21_01-hauptrun/agentbench/eth-sri_agentbench/curated_k1s/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_0/huggingface_transformers-41750/huggingface_transformers-41750.traj.json,experiments/2026-08-21_01-hauptrun/swebench/eth-sri_agentbench/curated_k1s/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_0/huggingface_transformers-41750/report.json,Submitted,completed,,True,True,46,45,True,solved,agent,measurable,True,1,1375784,45,424.08
main-run-glm,glm-4.5-air-t0,curated_k1s,huggingface_transformers-41750,run_1,experiments/2026-08-21_01-hauptrun/agentbench/eth-sri_agentbench/curated_k1s/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_1/huggingface_transformers-41750/huggingface_transformers-41750.traj.json,experiments/2026-08-21_01-hauptrun/swebench/eth-sri_agentbench/curated_k1s/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_1/huggingface_transformers-41750/report.json,Submitted,completed,,True,True,65,64,True,solved,agent,measurable,True,1,1692212,63,539.67
main-run-glm,glm-4.5-air-t0,curated_k1s,huggingface_transformers-41757,run_0,experiments/2026-08-21_01-hauptrun/agentbench/eth-sri_agentbench/curated_k1s/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_0/huggingface_transformers-41757/huggingface_transformers-41757.traj.json,experiments/2026-08-21_01-hauptrun/swebench/eth-sri_agentbench/curated_k1s/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_0/huggingface_transformers-41757/report.json,Submitted,completed,,True,True,26,25,True,solved,agent,measurable,True,1,490585,25,427.27
main-run-glm,glm-4.5-air-t0,curated_k1s,huggingface_transformers-41757,run_1,experiments/2026-08-21_01-hauptrun/agentbench/eth-sri_agentbench/curated_k1s/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_1/huggingface_transformers-41757/huggingface_transformers-41757.traj.json,experiments/2026-08-21_01-hauptrun/swebench/eth-sri_agentbench/curated_k1s/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_1/huggingface_transformers-41757/report.json,Submitted,completed,,True,True,30,29,True,solved,agent,measurable,True,1,559373,29,404.4
main-run-glm,glm-4.5-air-t0,curated_k1s,jlowin_fastmcp-2674,run_0,experiments/2026-08-21_01-hauptrun/agentbench/eth-sri_agentbench/curated_k1s/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_0/jlowin_fastmcp-2674/jlowin_fastmcp-2674.traj.json,experiments/2026-08-21_01-hauptrun/swebench/eth-sri_agentbench/curated_k1s/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_0/jlowin_fastmcp-2674/report.json,Submitted,completed,,True,False,3,2,False,empty_patch,agent,measurable,True,0,5247,0,38.3
main-run-glm,glm-4.5-air-t0,curated_k1s,jlowin_fastmcp-2674,run_1,experiments/2026-08-21_01-hauptrun/agentbench/eth-sri_agentbench/curated_k1s/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_1/jlowin_fastmcp-2674/jlowin_fastmcp-2674.traj.json,experiments/2026-08-21_01-hauptrun/swebench/eth-sri_agentbench/curated_k1s/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_1/jlowin_fastmcp-2674/report.json,Submitted,completed,,True,False,3,2,False,empty_patch,agent,measurable,True,0,5188,0,37.46
main-run-glm,glm-4.5-air-t0,curated_k1s,jlowin_fastmcp-2749,run_0,experiments/2026-08-21_01-hauptrun/agentbench/eth-sri_agentbench/curated_k1s/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_0/jlowin_fastmcp-2749/jlowin_fastmcp-2749.traj.json,experiments/2026-08-21_01-hauptrun/swebench/eth-sri_agentbench/curated_k1s/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_0/jlowin_fastmcp-2749/report.json,Submitted,completed,,True,False,87,86,True,failed_patch,agent,measurable,True,0,4864005,86,473.36
main-run-glm,glm-4.5-air-t0,curated_k1s,jlowin_fastmcp-2749,run_1,experiments/2026-08-21_01-hauptrun/agentbench/eth-sri_agentbench/curated_k1s/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_1/jlowin_fastmcp-2749/jlowin_fastmcp-2749.traj.json,experiments/2026-08-21_01-hauptrun/swebench/eth-sri_agentbench/curated_k1s/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_1/jlowin_fastmcp-2749/report.json,Submitted,completed,,True,False,45,44,True,failed_patch,agent,measurable,True,0,2173741,44,293.4
main-run-glm,glm-4.5-air-t0,curated_k1s,jlowin_fastmcp-2768,run_0,experiments/2026-08-21_01-hauptrun/agentbench/eth-sri_agentbench/curated_k1s/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_0/jlowin_fastmcp-2768/jlowin_fastmcp-2768.traj.json,experiments/2026-08-21_01-hauptrun/swebench/eth-sri_agentbench/curated_k1s/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_0/jlowin_fastmcp-2768/report.json,Submitted,completed,,True,True,21,20,True,solved,agent,measurable,True,1,364016,20,162.27
main-run-glm,glm-4.5-air-t0,curated_k1s,jlowin_fastmcp-2768,run_1,experiments/2026-08-21_01-hauptrun/agentbench/eth-sri_agentbench/curated_k1s/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_1/jlowin_fastmcp-2768/jlowin_fastmcp-2768.traj.json,experiments/2026-08-21_01-hauptrun/swebench/eth-sri_agentbench/curated_k1s/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_1/jlowin_fastmcp-2768/report.json,Submitted,completed,,True,True,26,25,True,solved,agent,measurable,True,1,537948,23,160.25
main-run-glm,glm-4.5-air-t0,curated_k1s,jlowin_fastmcp-2776,run_0,experiments/2026-08-21_01-hauptrun/agentbench/eth-sri_agentbench/curated_k1s/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_0/jlowin_fastmcp-2776/jlowin_fastmcp-2776.traj.json,experiments/2026-08-21_01-hauptrun/swebench/eth-sri_agentbench/curated_k1s/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_0/jlowin_fastmcp-2776/report.json,Submitted,completed,,True,False,33,32,True,failed_patch,agent,measurable,True,0,507387,32,170.45
main-run-glm,glm-4.5-air-t0,curated_k1s,jlowin_fastmcp-2776,run_1,experiments/2026-08-21_01-hauptrun/agentbench/eth-sri_agentbench/curated_k1s/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_1/jlowin_fastmcp-2776/jlowin_fastmcp-2776.traj.json,experiments/2026-08-21_01-hauptrun/swebench/eth-sri_agentbench/curated_k1s/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_1/jlowin_fastmcp-2776/report.json,Submitted,completed,,True,True,34,33,True,solved,agent,measurable,True,1,366718,33,151.97
main-run-glm,glm-4.5-air-t0,curated_k1s,jlowin_fastmcp-2800,run_0,experiments/2026-08-21_01-hauptrun/agentbench/eth-sri_agentbench/curated_k1s/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_0/jlowin_fastmcp-2800/jlowin_fastmcp-2800.traj.json,experiments/2026-08-21_01-hauptrun/swebench/eth-sri_agentbench/curated_k1s/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_0/jlowin_fastmcp-2800/report.json,Submitted,completed,,True,False,16,15,True,failed_patch,agent,measurable,True,0,138120,15,139.92
main-run-glm,glm-4.5-air-t0,curated_k1s,jlowin_fastmcp-2800,run_1,experiments/2026-08-21_01-hauptrun/agentbench/eth-sri_agentbench/curated_k1s/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_1/jlowin_fastmcp-2800/jlowin_fastmcp-2800.traj.json,experiments/2026-08-21_01-hauptrun/swebench/eth-sri_agentbench/curated_k1s/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_1/jlowin_fastmcp-2800/report.json,Submitted,completed,,True,False,19,18,True,failed_patch,agent,measurable,True,0,175549,16,145.24
main-run-glm,glm-4.5-air-t0,curated_k1s,openai_openai-agents-python-1745,run_0,experiments/2026-08-21_01-hauptrun/agentbench/eth-sri_agentbench/curated_k1s/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_0/openai_openai-agents-python-1745/openai_openai-agents-python-1745.traj.json,experiments/2026-08-21_01-hauptrun/swebench/eth-sri_agentbench/curated_k1s/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_0/openai_openai-agents-python-1745/report.json,Submitted,completed,,True,True,96,95,True,solved,agent,measurable,True,1,3147322,95,538.08
main-run-glm,glm-4.5-air-t0,curated_k1s,openai_openai-agents-python-1745,run_1,experiments/2026-08-21_01-hauptrun/agentbench/eth-sri_agentbench/curated_k1s/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_1/openai_openai-agents-python-1745/openai_openai-agents-python-1745.traj.json,experiments/2026-08-21_01-hauptrun/swebench/eth-sri_agentbench/curated_k1s/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_1/openai_openai-agents-python-1745/report.json,Submitted,completed,,True,False,88,87,True,failed_patch,agent,measurable,True,0,3304911,87,596.83
main-run-glm,glm-4.5-air-t0,curated_k1s,openai_openai-agents-python-1752,run_0,experiments/2026-08-21_01-hauptrun/agentbench/eth-sri_agentbench/curated_k1s/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_0/openai_openai-agents-python-1752/openai_openai-agents-python-1752.traj.json,experiments/2026-08-21_01-hauptrun/swebench/eth-sri_agentbench/curated_k1s/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_0/openai_openai-agents-python-1752/report.json,Submitted,completed,,True,True,60,59,True,solved,agent,measurable,True,1,1415164,59,193.6
main-run-glm,glm-4.5-air-t0,curated_k1s,openai_openai-agents-python-1752,run_1,experiments/2026-08-21_01-hauptrun/agentbench/eth-sri_agentbench/curated_k1s/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_1/openai_openai-agents-python-1752/openai_openai-agents-python-1752.traj.json,experiments/2026-08-21_01-hauptrun/swebench/eth-sri_agentbench/curated_k1s/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_1/openai_openai-agents-python-1752/report.json,Submitted,completed,,True,True,59,58,True,solved,agent,measurable,True,1,1516138,58,203.89
main-run-glm,glm-4.5-air-t0,curated_k1s,openai_openai-agents-python-1753,run_0,experiments/2026-08-21_01-hauptrun/agentbench/eth-sri_agentbench/curated_k1s/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_0/openai_openai-agents-python-1753/openai_openai-agents-python-1753.traj.json,experiments/2026-08-21_01-hauptrun/swebench/eth-sri_agentbench/curated_k1s/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_0/openai_openai-agents-python-1753/report.json,Submitted,completed,,True,True,34,33,True,solved,agent,measurable,True,1,431476,33,189.85
main-run-glm,glm-4.5-air-t0,curated_k1s,openai_openai-agents-python-1753,run_1,experiments/2026-08-21_01-hauptrun/agentbench/eth-sri_agentbench/curated_k1s/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_1/openai_openai-agents-python-1753/openai_openai-agents-python-1753.traj.json,experiments/2026-08-21_01-hauptrun/swebench/eth-sri_agentbench/curated_k1s/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_1/openai_openai-agents-python-1753/report.json,Submitted,completed,,True,True,26,25,True,solved,agent,measurable,True,1,215924,25,140.43
main-run-glm,glm-4.5-air-t0,curated_k1s,openai_openai-agents-python-1757,run_0,experiments/2026-08-21_01-hauptrun/agentbench/eth-sri_agentbench/curated_k1s/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_0/openai_openai-agents-python-1757/openai_openai-agents-python-1757.traj.json,experiments/2026-08-21_01-hauptrun/swebench/eth-sri_agentbench/curated_k1s/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_0/openai_openai-agents-python-1757/report.json,Submitted,completed,,True,False,51,50,True,failed_patch,agent,measurable,True,0,585904,50,227.82
main-run-glm,glm-4.5-air-t0,curated_k1s,openai_openai-agents-python-1757,run_1,experiments/2026-08-21_01-hauptrun/agentbench/eth-sri_agentbench/curated_k1s/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_1/openai_openai-agents-python-1757/openai_openai-agents-python-1757.traj.json,experiments/2026-08-21_01-hauptrun/swebench/eth-sri_agentbench/curated_k1s/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_1/openai_openai-agents-python-1757/report.json,Submitted,completed,,True,True,22,21,True,solved,agent,measurable,True,1,225164,21,151.92
main-run-glm,glm-4.5-air-t0,curated_k1s,openai_openai-agents-python-1779,run_0,experiments/2026-08-21_01-hauptrun/agentbench/eth-sri_agentbench/curated_k1s/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_0/openai_openai-agents-python-1779/openai_openai-agents-python-1779.traj.json,experiments/2026-08-21_01-hauptrun/swebench/eth-sri_agentbench/curated_k1s/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_0/openai_openai-agents-python-1779/report.json,Submitted,completed,,True,False,1,0,False,no_action,agent,measurable,True,0,1631,0,46.25
main-run-glm,glm-4.5-air-t0,curated_k1s,openai_openai-agents-python-1779,run_1,experiments/2026-08-21_01-hauptrun/agentbench/eth-sri_agentbench/curated_k1s/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_1/openai_openai-agents-python-1779/openai_openai-agents-python-1779.traj.json,experiments/2026-08-21_01-hauptrun/swebench/eth-sri_agentbench/curated_k1s/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_1/openai_openai-agents-python-1779/report.json,Submitted,completed,,True,False,12,11,True,failed_patch,agent,measurable,True,0,119944,11,99.25
main-run-glm,glm-4.5-air-t0,curated_k1s,openai_openai-agents-python-1798,run_0,experiments/2026-08-21_01-hauptrun/agentbench/eth-sri_agentbench/curated_k1s/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_0/openai_openai-agents-python-1798/openai_openai-agents-python-1798.traj.json,experiments/2026-08-21_01-hauptrun/swebench/eth-sri_agentbench/curated_k1s/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_0/openai_openai-agents-python-1798/report.json,Submitted,completed,,True,False,19,18,True,failed_patch,agent,measurable,True,0,259807,18,167.99
main-run-glm,glm-4.5-air-t0,curated_k1s,openai_openai-agents-python-1798,run_1,experiments/2026-08-21_01-hauptrun/agentbench/eth-sri_agentbench/curated_k1s/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_1/openai_openai-agents-python-1798/openai_openai-agents-python-1798.traj.json,experiments/2026-08-21_01-hauptrun/swebench/eth-sri_agentbench/curated_k1s/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_1/openai_openai-agents-python-1798/report.json,Submitted,completed,,True,True,16,15,True,solved,agent,measurable,True,1,223095,15,287.92
main-run-glm,glm-4.5-air-t0,curated_k1s,openai_openai-agents-python-1833,run_0,experiments/2026-08-21_01-hauptrun/agentbench/eth-sri_agentbench/curated_k1s/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_0/openai_openai-agents-python-1833/openai_openai-agents-python-1833.traj.json,experiments/2026-08-21_01-hauptrun/swebench/eth-sri_agentbench/curated_k1s/plan_model_glm-4.5-air-t0/pi/glm-4.5-air-t0/run_0/openai_openai-agents-python-1833/report.json,Submitted,completed,,True,True,20,19,True,solved,agent,measurable,True,1,289980,19,159.16
